"","x"
"93607",9.9793
"93608",0
"93609",2.00836484375
"93610",4.6096796875
"93611",4.673409375
"93612",1.18789155273438
"93613",0.397291552734375
"93614",0.39928310546875
"93615",2.96873310546875
"93616",1.78283310546875
"93617",0.600916210937501
"93618",1.5891662109375
"93619",1.201832421875
"93620",1.794782421875
"93621",4.0167296875
"93622",0.42716484375
"93623",0.4590296875
"93624",3.375984421875
"93625",3.573634421875
"93626",4.97311584375
"93627",6.9814816875
"93628",1.61306484375
"93629",0.62481484375
"93630",2.103959375
"93631",1.511009375
"93632",4.0675375
"93633",10.3923475
"93634",0.452568749999999
"93635",1.63846875
"93636",1.511009375
"93637",2.894560375
"93638",2.499259375
"93639",1.511009375
"93640",2.996165
"93641",7.43404
"93642",4.66694
"93643",0
"93644",0
"93645",0
"93646",0
"93647",0.49507
"93648",0.39719
"93649",1.18968
"93650",0.99581
"93651",0
"93652",2.04256
"93653",1.84491
"93654",2.30627
"93655",1.31802
"93656",2.50392
"93657",0
"93658",0
"93659",0
"93660",0
"93661",0.19765
"93662",1.1859
"93663",0
"93664",0
"93665",5.5342
"93666",3.3664475
"93667",3.570495
"93668",0
"93669",1.2412705
"93670",0
"93671",0
"93672",0
"93673",0.232655
"93674",0.46531
"93675",1.548325
"93676",0
"93677",0
"93678",0.202835
"93679",0
"93680",0
"93681",0
"93682",0
"93683",0
"93684",0
"93685",0
"93686",0.197649999999999
"93687",0.395299999999999
"93688",0
"93689",2.385859765625
"93690",2.978809765625
"93691",2.39991953125
"93692",4.37641953125
"93693",6.15526953125
"93694",5.16618625
"93695",4.7998090625
"93696",1.0444390625
"93697",9.599628125
"93698",1.4397890625
"93699",3.6139390625
"93700",1.693708125
"93701",1.2405125
"93702",2.0311125
"93703",2.59675625
"93704",4.37560225
"93705",0.647562499999999
"93706",3.0193625
"93707",1.4381625
"93708",0
"93709",0
"93710",0
"93711",1.2162715
"93712",0.51677
"93713",1.428836
"93714",0.351515
"93715",0.944467
"93716",0.40671796875
"93717",0.40671796875
"93718",1.59262296875
"93719",0.243321875
"93720",5.42789375
"93721",2.66079375
"93722",2.341875
"93723",7.05555
"93724",4.7436
"93725",0
"93726",0
"93727",0
"93728",16.97089
"93729",12.22729
"93730",0
"93731",20.7533
"93732",0.4253404296875
"93733",3.28256171875
"93734",3.0074234375
"93735",0.875946874999999
"93736",3.92604375
"93737",0.80562021484375
"93738",1.4135904296875
"93739",1.6112404296875
"93740",4.803680859375
"93741",0.455380859375001
"93742",5.25906171875
"93743",0.91076171875
"93744",2.259496875
"93745",7.48374375
"93746",1.0309234375
"93747",1.864196875
"93748",2.4144734375
"93749",1.35659375
"93750",3.72839375
"93751",6.414675
"93752",8.786475
"93753",1.55424375
"93754",4.4920375
"93755",3.33309375
"93756",1.75189375
"93757",1.15894375
"93758",1.35659375
"93759",8.28329
"93760",0
"93761",0
"93762",10.65249
"93763",5.90885
"93764",0
"93765",1.00640625
"93766",3.0010625
"93767",3.235025
"93768",6.2724
"93769",3.0010625
"93770",2.839725
"93771",6.47005
"93772",0
"93773",0
"93774",5.33655
"93775",0
"93776",0
"93777",0
"93778",0
"93779",0
"93780",0
"93781",0
"93782",0.25438
"93783",1.242633
"93784",0
"93785",0.205894375
"93786",0.21413875
"93787",0.46125
"93788",0
"93789",0
"93790",0
"93791",0
"93792",0
"93793",0
"93794",0
"93795",0
"93796",0
"93797",0
"93798",0.605465625
"93799",1.60623125
"93800",2.79213125
"93801",4.35088
"93802",3.2124325
"93803",6.9677825
"93804",4.646025
"93805",1.2359625
"93806",5.9795625
"93807",2.274305
"93808",3.36525
"93809",4.7488
"93810",2.17675
"93811",1.9817
"93812",2.96995
"93813",1.1911
"93814",0
"93815",0
"93816",0
"93817",0.5975180078125
"93818",0.2022180078125
"93819",0.206786015625
"93820",0.2341940625
"93821",0.468388125
"93822",1.2805985
"93823",0.19765
"93824",0.395301
"93825",0.21807
"93826",0.61337
"93827",2.453477
"93828",1.5822745625
"93829",0.199803125
"93830",0.59725425
"93831",0.20195625
"93832",1.7874605
"93833",3.970225
"93834",3.179625
"93835",2.63835
"93836",3.49785
"93837",0
"93838",0
"93839",0
"93840",0
"93841",9.535575
"93842",3.1865875
"93843",5.7560375
"93844",28.75608
"93845",0
"93846",0.825591671875
"93847",1.25587734375
"93848",2.3141046875
"93849",7.47757275
"93850",1.19464716796875
"93851",1.4010443359375
"93852",2.3892943359375
"93853",0.808094335937501
"93854",0.2151443359375
"93855",0.2151443359375
"93856",4.778588671875
"93857",3.23237734375
"93858",3.03472734375
"93859",5.616459375
"93860",4.51281875
"93861",2.04647734375
"93862",0.66292734375
"93863",0.337604687500001
"93864",5.023509375
"93865",0.9305546875
"93866",1.465809375
"93867",2.73396875
"93868",7.08227275
"93869",4.4796875
"93870",3.2937875
"93871",3.425175
"93872",1.54807075
"93873",1.54807075
"93874",3.52456975
"93875",0.75746875
"93876",2.93161875
"93877",11.39629
"93878",0
"93879",0
"93880",0
"93881",11.46368
"93882",0.901403125
"93883",1.60515625
"93884",4.0009125
"93885",7.211225
"93886",2.00045625
"93887",6.3727125
"93888",6.5703625
"93889",0
"93890",0
"93891",0.59295
"93892",0
"93893",0
"93894",0
"93895",0.3953
"93896",0
"93897",0
"93898",4.7005955
"93899",0.5499425
"93900",0.902235
"93901",0
"93902",0.988253
"93903",1.25185
"93904",0.988255
"93905",1.778849
"93906",0.7906
"93907",0.98825
"93908",0
"93909",4.24924
"93910",3.45864
"93911",0
"93912",0
"93913",0
"93914",0
"93915",0
"93916",0
"93917",1.984383203125
"93918",0.205533203125
"93919",1.79461640625
"93920",1.39931640625
"93921",6.73586640625
"93922",9.81096125
"93923",9.7163528125
"93924",2.0080328125
"93925",10.143215625
"93926",1.2174328125
"93927",1.8103828125
"93928",5.004345625
"93929",10.387025
"93930",1.8334625
"93931",5.3911625
"93932",2.4264125
"93933",1.4193
"93934",14.1047
"93935",0
"93936",0.208470625
"93937",0.208470625
"93938",0.81223825
"93939",1.272466
"93940",0.56159
"93941",1.185903
"93942",0.2762075
"93943",0.354768
"93944",0.521645
"93945",1.043292
"93946",1.9863724375
"93947",1.1957734375
"93948",0.217396875
"93949",3.8343375
"93950",4.6249375
"93951",2.4901
"93952",1.0272
"93953",0
"93954",0
"93955",0
"93956",0
"93957",2.65475
"93958",5.42185
"93959",6.4101
"93960",0
"93961",21.7415
"93962",0.5936517578125
"93963",0.199053515625
"93964",1.78165703125
"93965",0.2032640625
"93966",1.394778125
"93967",4.76605625
"93968",0.19800087890625
"93969",4.1513517578125
"93970",2.1748517578125
"93971",1.5819017578125
"93972",0.5936517578125
"93973",1.9772067578125
"93974",4.745003515625
"93975",0.398107031249999
"93976",0.398107031249999
"93977",2.975978125
"93978",1.197128125
"93979",1.78165703125
"93980",3.3656640625
"93981",0.208878124999999
"93982",1.9821140625
"93983",0.4009140625
"93984",3.173630125
"93985",1.60365625
"93986",1.40600625
"93987",1.6261125
"93988",2.0214125
"93989",8.786425
"93990",2.0214125
"93991",4.3932155
"93992",0.22010625
"93993",0.22010625
"93994",0.81305625
"93995",5.91149
"93996",0
"93997",0
"93998",0
"93999",0
"94000",0.580221875
"94001",1.35809375
"94002",3.1114875
"94003",5.827675
"94004",3.92754375
"94005",3.3091375
"94006",3.9020875
"94007",4.2973875
"94008",2.569446
"94009",0.7906
"94010",0
"94011",0
"94012",0
"94013",0
"94014",0.4511175
"94015",2.2299675
"94016",1.495185
"94017",0
"94018",0.76887275
"94019",1.383553
"94020",0
"94021",0
"94022",0
"94023",0
"94024",0
"94025",0
"94026",0
"94027",0
"94028",0
"94029",0
"94030",0
"94031",0
"94032",0
"94033",0.20859375
"94034",1.98744375
"94035",3.7772375
"94036",5.5560875
"94037",0.4171875
"94038",5.51163
"94039",6.368545
"94040",4.787345
"94041",4.63345
"94042",8.147425
"94043",4.787375
"94044",4.43588
"94045",8.10365
"94046",1.1911375
"94047",1.789325
"94048",3.963475
"94049",1.2531875
"94050",2.308725
"94051",11.53525
"94052",0
"94053",0.60362815625
"94054",0.438017625
"94055",0.28309125
"94056",1.922961
"94057",0.19765
"94058",0.819745
"94059",2.034793
"94060",0.21807
"94061",0.21807
"94062",1.86053
"94063",1.799499875
"94064",1.601849875
"94065",0.63425375
"94066",0.63425375
"94067",1.0708555
"94068",2.30693
"94069",2.70223
"94070",5.27472
"94071",0
"94072",5.92948
"94073",0
"94074",0
"94075",0
"94076",2.210025
"94077",12.91904
"94078",0
"94079",28.06631
"94080",0.454468359374999
"94081",0.31598671875
"94082",5.5732274375
"94083",2.252196875
"94084",0.402696044921875
"94085",2.78189208984375
"94086",0.227234179687501
"94087",0.60774208984375
"94088",0.21244208984375
"94089",0.424884179687501
"94090",2.430968359375
"94091",1.838018359375
"94092",0.90893671875
"94093",1.4225734375
"94094",2.233318359375
"94095",2.035668359375
"94096",0.315986718750001
"94097",3.2014234375
"94098",0.71128671875
"94099",1.69953671875
"94100",1.0272734375
"94101",3.438096875
"94102",3.438096875
"94103",8.2181875
"94104",7.6252875
"94105",0.868646875
"94106",2.33024375
"94107",1.34199375
"94108",3.635746875
"94109",6.949165
"94110",3.67869
"94111",0
"94112",0
"94113",0
"94114",16.60258
"94115",7.063
"94116",0.8334625
"94117",4.91505
"94118",4.12445
"94119",0
"94120",0.19765
"94121",0
"94122",0
"94123",0
"94124",0
"94125",0
"94126",0
"94127",2.9711475
"94128",4.5523475
"94129",8.314096
"94130",3.16245
"94131",1.01593525
"94132",0
"94133",0
"94134",0
"94135",0
"94136",0
"94137",0
"94138",0
"94139",0
"94140",0
"94141",0
"94142",0
"94143",0
"94144",0
"94145",2.96881796875
"94146",1.58526796875
"94147",2.5775859375
"94148",0.205785937499999
"94149",7.14794375
"94150",9.3546175
"94151",1.399771875
"94152",1.795071875
"94153",2.79959375
"94154",1.2509875
"94155",14.4911
"94156",2.2782125
"94157",2.975225
"94158",3.172875
"94159",0
"94160",0
"94161",0
"94162",0.2280175
"94163",0.6233145
"94164",0.31912
"94165",1.589378
"94166",0.83572925
"94167",2.552302
"94168",0.820516328125
"94169",0.45513265625
"94170",1.04808265625
"94171",2.215830625
"94172",2.215828625
"94173",1.820528625
"94174",0.87396125
"94175",4.03636125
"94176",2.507595
"94177",0
"94178",0
"94179",0
"94180",0
"94181",3.6861375
"94182",1.54656875
"94183",2.33716875
"94184",17.057075
"94185",35.29995
"94186",0.6383615234375
"94187",1.4289645234375
"94188",1.474373046875
"94189",1.16989609375
"94190",0.5609421875
"94191",2.900734375
"94192",1.0336615234375
"94193",4.17335576171875
"94194",0.61565576171875
"94195",2.0219115234375
"94196",2.6148615234375
"94197",3.648523046875
"94198",3.846173046875
"94199",7.6763421875
"94200",1.1538921875
"94201",2.35579609375
"94202",1.3515421875
"94203",1.96049609375
"94204",1.319534375
"94205",4.086634375
"94206",6.6617375
"94207",10.2193875
"94208",3.1039875
"94209",1.121884375
"94210",1.714834375
"94211",2.505434375
"94212",7.789165
"94213",0
"94214",3.53705
"94215",7.49009
"94216",0
"94217",0.802578125
"94218",2.39575625
"94219",2.8150125
"94220",4.3962125
"94221",3.4079625
"94222",0
"94223",0
"94224",0
"94225",0
"94226",0
"94227",0
"94228",1.9765
"94229",1.38355
"94230",2.3287975
"94231",3.7123475
"94232",0
"94233",0
"94234",0
"94235",0
"94236",0
"94237",0
"94238",0
"94239",0
"94240",0
"94241",1.1859
"94242",0
"94243",0
"94244",0
"94245",0
"94246",0
"94247",0
"94248",2.324528125
"94249",3.115128125
"94250",1.9850625
"94251",1.598325
"94252",10.50968
"94253",1.413275
"94254",3.192095
"94255",6.3842
"94256",2.006225
"94257",5.366275
"94258",6.97723
"94259",0
"94260",0
"94261",0.7561635
"94262",1.907625
"94263",6.4446
"94264",7.273411
"94265",11.77973
"94266",15.41669
"94267",0
"94268",0.4318440625
"94269",1.72737725
"94270",0.270738125
"94271",0.660414
"94272",0.19765
"94273",0.996428
"94274",1.589378
"94275",0.306685
"94276",0.306685
"94277",2.25583
"94278",1.58853765625
"94279",0.819930625
"94280",1.017580625
"94281",1.44221125
"94282",3.594695
"94283",0
"94284",0
"94285",0
"94286",0
"94287",0
"94288",12.74744
"94289",4.99015
"94290",6.769
"94291",12.6476
"94292",0
"94293",0.2210576171875
"94294",1.67483046875
"94295",3.3496609375
"94296",4.525171875
"94297",5.15060580859375
"94298",2.18585380859375
"94299",5.34825380859375
"94300",1.79055880859375
"94301",1.98820880859375
"94302",3.9764076171875
"94303",1.87248046875
"94304",9.0815109375
"94305",4.327521875
"94306",0.29128046875
"94307",4.04663046875
"94308",5.5238109375
"94309",2.153371875
"94310",2.351021875
"94311",7.4275875
"94312",4.0675875
"94313",2.2886875
"94314",2.0910375
"94315",8.135065
"94316",0
"94317",0
"94318",2.7671
"94319",0
"94320",0
"94321",0
"94322",0
"94323",1.35809375
"94324",1.95104375
"94325",0.36984375
"94326",3.5067875
"94327",0.7396875
"94328",0
"94329",0
"94330",0
"94331",0
"94332",0
"94333",0
"94334",0
"94335",0
"94336",3.5146975
"94337",2.3287975
"94338",6.634095
"94339",1.04498
"94340",0.7906
"94341",1.0542
"94342",0
"94343",0
"94344",0
"94345",0
"94346",0
"94347",0
"94348",0
"94349",0
"94350",0
"94351",13.83551
"94352",0.9892296875
"94353",2.3727796875
"94354",1.978459375
"94355",0.20156875
"94356",5.5420375
"94357",4.363955
"94358",0.594909375
"94359",9.09578875
"94360",0.4031375
"94361",7.90991875
"94362",6.72401875
"94363",1.9843675
"94364",4.9726
"94365",4.9726
"94366",1.07734475
"94367",4.3288375
"94368",3.716425
"94369",5.099975
"94370",2.135225
"94371",0
"94372",0
"94373",0
"94374",0.406120625
"94375",0.208470625
"94376",0.44684875
"94377",0.4983975
"94378",0.19765
"94379",0.848893
"94380",0.773455
"94381",1.366405
"94382",1.5969746875
"94383",1.9922746875
"94384",1.217437375
"94385",1.217437375
"94386",2.23722675
"94387",1.05132875
"94388",4.0791575
"94389",4.6721075
"94390",2.96475
"94391",0.19765
"94392",9.68488
"94393",0
"94394",0
"94395",0
"94396",1.5366875
"94397",8.0591275
"94398",23.233605
"94399",1.4301227265625
"94400",2.267289453125
"94401",4.5232078125
"94402",1.733365625
"94403",0.209292431640625
"94404",0.604592431640625
"94405",0.41858486328125
"94406",1.99978486328125
"94407",0.220934863281251
"94408",0.61623486328125
"94409",1.60448986328125
"94410",0.244219726562501
"94411",5.034389453125
"94412",0.686089453124999
"94413",0.9654578125
"94414",3.3373108125
"94415",0.488439453125
"94416",0.976878906250001
"94417",2.9420078125
"94418",3.709865625
"94419",2.326315625
"94420",3.709865625
"94421",8.5146625
"94422",4.1663625
"94423",1.535717625
"94424",1.535717625
"94425",1.88553125
"94426",3.314565625
"94427",1.535715625
"94428",1.338065625
"94429",6.949165
"94430",0
"94431",0
"94432",9.66424
"94433",8.08305
"94434",0
"94435",0.5495265625
"94436",3.4079625
"94437",12.152476
"94438",4.56990625
"94439",2.59340625
"94440",5.3844625
"94441",3.8032625
"94442",0
"94443",0
"94444",0
"94445",0
"94446",0
"94447",0
"94448",4.0088225
"94449",6.041145
"94450",0
"94451",1.185903
"94452",0.238845
"94453",0.238845
"94454",0
"94455",0
"94456",0
"94457",0
"94458",0
"94459",0
"94460",0
"94461",0
"94462",1.77989375
"94463",3.36109375
"94464",0.7926875
"94465",0.3973875
"94466",8.51563
"94467",0.3973875
"94468",3.561845
"94469",0.79895
"94470",6.921925
"94471",0.992424999999999
"94472",2.38018
"94473",2.0099
"94474",1.81225
"94475",3.1791
"94476",1.79555
"94477",1.2193
"94478",4.57935
"94479",0.4287
"94480",1.6146
"94481",1.45035
"94482",9.4232
"94483",0
"94484",0.6042685
"94485",0.4066225
"94486",0.2089725
"94487",0.4066225
"94488",0.615595
"94489",0.668745
"94490",0.494893
"94491",0.494893
"94492",1.017395
"94493",1.639493
"94494",0.34870125
"94495",0.4997525
"94496",1.191606984375
"94497",0.99966796875
"94498",1.59262296875
"94499",0.20906796875
"94500",0.440971875
"94501",1.07959375
"94502",1.353625
"94503",4.8814
"94504",0
"94505",0
"94506",0
"94507",0
"94508",5.4872125
"94509",1.3365625
"94510",20.17005
"94511",45.6766
"94512",2.62166953125
"94513",1.592428125
"94514",4.17310625
"94515",1.58773044140625
"94516",3.3731048828125
"94517",1.3966048828125
"94518",3.9660548828125
"94519",0.619059765625001
"94520",2.81931953125
"94521",1.43576953125
"94522",5.940728125
"94523",6.34725625
"94524",1.2903390625
"94525",3.4644890625
"94526",2.975978125
"94527",2.6738880625
"94528",0.4997390625
"94529",6.94021025
"94530",4.76605625
"94531",2.856925
"94532",12.739425
"94533",2.461625
"94534",3.18485625
"94535",1.01070625
"94536",6.70209
"94537",0
"94538",0
"94539",0
"94540",0
"94541",0
"94542",0.76551875
"94543",3.1122375
"94544",4.050325
"94545",4.445625
"94546",5.236225
"94547",0.19765
"94548",1.1859
"94549",2.3718
"94550",0
"94551",1.309153
"94552",1.902103
"94553",0.3953
"94554",0
"94555",5.151695
"94556",0
"94557",0
"94558",0
"94559",1.185895
"94560",1.25185
"94561",0
"94562",0
"94563",0
"94564",0
"94565",2.5694
"94566",0
"94567",0
"94568",0
"94569",0
"94570",0
"94571",3.4039359375
"94572",2.19609296875
"94573",3.38199296875
"94574",2.261921875
"94575",2.74497375
"94576",10.1240559375
"94577",3.7992059375
"94578",7.598421875
"94579",3.2062859375
"94580",2.2180359375
"94581",1.273671875
"94582",13.351775
"94583",2.15204375
"94584",1.7346375
"94585",6.6758835
"94586",3.5134875
"94587",0
"94588",8.10364
"94589",5.73185
"94590",0.2066421875
"94591",0.529735
"94592",0.996791
"94593",0.3953
"94594",0.19765
"94595",0.616689765625
"94596",1.62867853125
"94597",2.22163453125
"94598",1.23337953125
"94599",0.4902590625
"94600",0.782868125
"94601",1.17043625
"94602",6.065295
"94603",0
"94604",0
"94605",0
"94606",0
"94607",0
"94608",4.594325
"94609",2.4948125
"94610",5.6572125
"94611",18.08295
"94612",10.0802
"94613",0.21244208984375
"94614",0.4248841796875
"94615",0.256818359374999
"94616",2.29248671875
"94617",1.8178734375
"94618",1.066296875
"94619",1.58859904492188
"94620",0.402696044921875
"94621",0.80539208984375
"94622",3.37484208984375
"94623",0.454468359375001
"94624",0.454468359374999
"94625",1.640368359375
"94626",6.1661734375
"94627",2.054546875
"94628",0.315986718750001
"94629",0.8296234375
"94630",1.10658671875
"94631",0.51363671875
"94632",1.659246875
"94633",1.066296875
"94634",5.4510875
"94635",6.8346875
"94636",0.670996875
"94637",2.33024375
"94638",0.868646875
"94639",3.240446875
"94640",3.042796875
"94641",8.925665
"94642",3.1624
"94643",1.3835
"94644",3.547375
"94645",10.85014
"94646",2.3092875
"94647",3.827975
"94648",3.30765
"94649",2.049125
"94650",5.013875
"94651",0.59295
"94652",0
"94653",0
"94654",0
"94655",0
"94656",0
"94657",0
"94658",0
"94659",2.17415
"94660",0
"94661",4.2558725
"94662",2.0817225
"94663",5.942295
"94664",1.58125
"94665",0
"94666",0.3953
"94667",0
"94668",0.757725
"94669",0
"94670",0
"94671",5.53417
"94672",0
"94673",0
"94674",2.3718
"94675",0
"94676",0
"94677",0
"94678",0
"94679",0.989184375
"94680",0.198584375
"94681",1.58306875
"94682",3.36191875
"94683",2.57131875
"94684",4.56088
"94685",0.402774999999998
"94686",6.925175
"94687",3.1661375
"94688",0.399037499999999
"94689",2.379305
"94690",8.954
"94691",2.9797
"94692",1.6111
"94693",0.652699999999999
"94694",0
"94695",0
"94696",0
"94697",0
"94698",0
"94699",0.635670625
"94700",1.46899625
"94701",1.725311
"94702",1.549839
"94703",0
"94704",0.29928875
"94705",0.9938795
"94706",0.395297
"94707",0.79848484375
"94708",0.79848484375
"94709",0.4110696875
"94710",0.6087196875
"94711",0.45837875
"94712",0.7191075
"94713",0.916757499999999
"94714",2.3003075
"94715",4.7436
"94716",1.1859
"94717",0
"94718",0
"94719",0
"94720",0
"94721",6.175525
"94722",8.8196125
"94723",7.8313625
"94724",26.77955
"94725",0
"94726",0.6051625
"94727",2.223
"94728",5.829554
"94729",3.55545
"94730",1.188953125
"94731",1.188953125
"94732",3.76145625
"94733",1.58730625
"94734",0.203756250000001
"94735",2.9769625
"94736",2.1863625
"94737",1.407975
"94738",1.210325
"94739",3.2601
"94740",0.29535
"94741",0.8883
"94742",2.000925
"94743",3.21125
"94744",1.2836
"94745",0.6418
"94746",0.44415
"94747",2.0742
"94748",2.76485
"94749",0.39305
"94750",2.56495
"94751",4.1417
"94752",0.78835
"94753",1.1814
"94754",3.160151
"94755",0.986
"94756",1.18365
"94757",0.5907
"94758",8.48094
"94759",4.96339
"94760",6.34694
"94761",0
"94762",0
"94763",0
"94764",0
"94765",2.37105
"94766",2.7656
"94767",5.33355
"94768",2.5687
"94769",3.95225
"94770",2.96325
"94771",6.12415
"94772",0.634908
"94773",0
"94774",0
"94775",0
"94776",0
"94777",0
"94778",0
"94779",2.3718
"94780",0
"94781",0
"94782",0
"94783",0.81828525
"94784",1.778853
"94785",0
"94786",0
"94787",0.197654
"94788",0
"94789",0
"94790",0
"94791",2.17417
"94792",0
"94793",0
"94794",0
"94795",0
"94796",0
"94797",1.792909765625
"94798",0.818719531249999
"94799",1.80696953125
"94800",2.99286953125
"94801",5.449028125
"94802",7.93328625
"94803",9.9387190625
"94804",2.2303590625
"94805",0.310078125
"94806",6.3810390625
"94807",3.2186390625
"94808",0.705478125000001
"94809",12.165925
"94810",0.81790625
"94811",0.647562499999999
"94812",2.2287625
"94813",3.8099625
"94814",0
"94815",0
"94816",0
"94817",1.389595734375
"94818",0.4194909375
"94819",0.5888275
"94820",1.186668
"94821",1.589378
"94822",0.244919375
"94823",1.38848471875
"94824",1.3934234375
"94825",1.9863784375
"94826",0.8004734375
"94827",0.612694875
"94828",1.0672375
"94829",1.0672375
"94830",1.6601875
"94831",2.68775
"94832",2.0155
"94833",2.7671
"94834",0
"94835",0
"94836",0
"94837",0
"94838",0
"94839",0
"94840",0
"94841",0
"94842",0.40723193359375
"94843",1.67665546875
"94844",2.3650609375
"94845",2.160671875
"94846",4.91429375
"94847",2.9886138671875
"94848",1.2097638671875
"94849",2.5933138671875
"94850",0.6168138671875
"94851",2.814827734375
"94852",1.47900546875
"94853",1.08370546875
"94854",1.567721875
"94855",1.75194375
"94856",0.5862109375
"94857",0.9815109375
"94858",4.334821875
"94859",0.7838609375
"94860",2.7131875
"94861",9.774675
"94862",3.252275
"94863",3.7014375
"94864",5.0849905
"94865",1.15894375
"94866",1.75189375
"94867",2.54249375
"94868",9.66684
"94869",0
"94870",0
"94871",0
"94872",11.4637
"94873",3.53223975
"94874",3.5067875
"94875",8.001825
"94876",4.32284375
"94877",2.9138375
"94878",3.9020875
"94879",4.4950375
"94880",0
"94881",0
"94882",3.953
"94883",2.96475
"94884",0
"94885",5.336551
"94886",0
"94887",0
"94888",0.3953
"94889",0.988253
"94890",2.964745
"94891",0
"94892",0.2981795
"94893",0.4958295
"94894",0
"94895",0
"94896",0
"94897",8.103423
"94898",0
"94899",0
"94900",0
"94901",0
"94902",1.9765
"94903",4.9412
"94904",2.38199921875
"94905",1.78904921875
"94906",1.6015984375
"94907",1.6015984375
"94908",6.7404984375
"94909",2.45339375
"94910",0.6133484375
"94911",3.400816875
"94912",2.25569375
"94913",3.598496875
"94914",1.226696875
"94915",2.25577375
"94916",0.524025000000001
"94917",0.919325000000001
"94918",0.87219475
"94919",4.1161835
"94920",4.60575
"94921",0
"94922",0
"94923",0.3983238671875
"94924",1.629586875
"94925",0.246031875
"94926",0.49206375
"94927",0.790603
"94928",1.441843
"94929",0.47962875
"94930",0.67727875
"94931",1.46523
"94932",0.395604296875
"94933",1.18650859375
"94934",2.17476359375
"94935",0.9894651875
"94936",0.99311875
"94937",4.55081875
"94938",2.193625
"94939",5.57315
"94940",0
"94941",0
"94942",0
"94943",0
"94944",7.904975
"94945",2.7665875
"94946",6.5219375
"94947",10.07815
"94948",19.1721
"94949",1.014219140625
"94950",2.02843828125
"94951",1.8827265625
"94952",1.196003125
"94953",0.398546142578125
"94954",0.40179228515625
"94955",0.99474228515625
"94956",0.797092285156251
"94957",1.78534728515625
"94958",0.803584570312501
"94959",0.816569140625
"94960",5.362519140625
"94961",1.6850765625
"94962",0.44723828125
"94963",1.8827265625
"94964",3.386021140625
"94965",2.595419140625
"94966",1.04018828125
"94967",5.2427765625
"94968",0.64488828125
"94969",2.22608828125
"94970",0.3015265625
"94971",1.99670625
"94972",4.96145625
"94973",4.17085625
"94974",3.7958125
"94975",1.60140625
"94976",1.40375625
"94977",0.603053125
"94978",3.172504125
"94979",2.974853125
"94980",0.998353125
"94981",3.440865
"94982",2.39394
"94983",4.76574
"94984",0
"94985",0
"94986",0
"94987",0
"94988",1.3210375
"94989",2.839725
"94990",6.86535
"94991",3.6928375
"94992",5.606825
"94993",4.223275
"94994",6.39743
"94995",0.19765
"94996",1.1859
"94997",0
"94998",0
"94999",0
"95000",0
"95001",0
"95002",0
"95003",0
"95004",0
"95005",0
"95006",0
"95007",0.59295
"95008",0
"95009",0
"95010",0
"95011",0
"95012",0
"95013",0
"95014",0
"95015",0
"95016",0.7906
"95017",0
"95018",0.792279687500001
"95019",1.1875796875
"95020",3.165759375
"95021",2.770459375
"95022",1.386909375
"95023",1.1993375
"95024",2.596305
"95025",10.08688875
"95026",2.18083875
"95027",2.5828375
"95028",1.19261875
"95029",0.599668749999999
"95030",3.7688175
"95031",0
"95032",0
"95033",2.0190835
"95034",1.666375
"95035",2.73985
"95036",0
"95037",0.802822296875
"95038",0.2465471875
"95039",0.8394941875
"95040",1.0371441875
"95041",0.888399375
"95042",0.98618875
"95043",0.28496
"95044",0.759239
"95045",0
"95046",0
"95047",1.46523
"95048",0.797080859375
"95049",0.80356171875
"95050",0.21061171875
"95051",0.447146875
"95052",2.225994875
"95053",1.633044875
"95054",2.67314375
"95055",0.301343749999999
"95056",3.379525
"95057",3.59665
"95058",0
"95059",0
"95060",0
"95061",0
"95062",0
"95063",0
"95064",0
"95065",0
"95066",0
"95067",0.21635625
"95068",1.063078
"95069",0.54495
"95070",0.694599999999999
"95071",1.19155
"95072",1.39485
"95073",0.8280125
"95074",0.6303625
"95075",4.9786625
"95076",1.0256625
"95077",2.644275
"95078",2.051325
"95079",1.9285
"95080",0.94025
"95081",2.77275
"95082",7.9173
"95083",1.8805
"95084",1.28755
"95085",1.3892
"95086",5.5455
"95087",4.3596
"95088",2.18545
"95089",7.00385
"95090",4.63205
"95091",3.01605
"95092",1.396375
"95093",1.791675
"95094",2.582275
"95095",0.803425000000001
"95096",9.39214
"95097",0
"95098",0
"95099",0
"95100",0
"95101",3.9268
"95102",5.8771
"95103",2.3587
"95104",2.93855
"95105",4.51975
"95106",3.9268
"95107",0
"95108",0.931383
"95109",0.7906
"95110",0
"95111",0
"95112",0
"95113",0
"95114",4.3483
"95115",0.19765
"95116",0
"95117",0
"95118",0
"95119",0
"95120",0
"95121",0
"95122",0.790596
"95123",0.59295
"95124",0.2388315625
"95125",0.59295
"95126",0
"95127",2.17415
"95128",0
"95129",4.545725
"95130",3.952775
"95131",0
"95132",0
"95133",0
"95134",0
"95135",0
"95136",0
"95137",0.99767734375
"95138",0.40472734375
"95139",0.4141546875
"95140",0.6118046875
"95141",1.0071046875
"95142",0.86601875
"95143",0.941437499999999
"95144",6.757779375
"95145",1.816509375
"95146",7.58606875
"95147",4.188359375
"95148",2.014209375
"95149",1.98685
"95150",1.98685
"95151",1.59155
"95152",0
"95153",0
"95154",0
"95155",0.597515
"95156",0.399865
"95157",0.611208
"95158",1.22906
"95159",0.3233175
"95160",0.3233175
"95161",0.844285
"95162",1.293266
"95163",0.386662
"95164",0.19765
"95165",0.3953
"95166",0.23256625
